Timestamp,No,x,y,z
2025-09-03 13:29:33,1145, -8012, -25156, 10500
2025-09-03 13:29:33,1146, -9616, -25620, 10060
2025-09-03 13:29:33,1147, -6956, -16540, 11588
2025-09-03 13:29:33,1148, -836, -12680, 6388
2025-09-03 13:29:33,1149, 2712, 464, -1260
2025-09-03 13:29:33,1150, 716, 8512, -2672
2025-09-03 13:29:33,1151, -6660, 15956, 656
2025-09-03 13:29:33,1152, -21900, 21960, 10420
2025-09-03 13:29:33,1153, -15256, 20304, 11168
2025-09-03 13:29:34,1154, -9828, 17852, 1704
2025-09-03 13:29:34,1155, -416, 4328, 584
2025-09-03 13:29:34,1156, 7896, -4684, 1692
2025-09-03 13:29:34,1157, -492, -12544, 4308
2025-09-03 13:29:34,1158, -2576, -22564, 10824
2025-09-03 13:29:34,1159, -4220, -26608, 13988
2025-09-03 13:29:34,1160, -2476, -18260, 13612
2025-09-03 13:29:34,1161, 1780, -10224, 4408
2025-09-03 13:29:34,1162, -236, -1880, -2756
2025-09-03 13:29:34,1163, -1016, 10272, -3856
2025-09-03 13:29:35,1164, -10104, 17804, 3768
2025-09-03 13:29:35,1165, -17664, 23148, 14572
2025-09-03 13:29:35,1166, -11332, 22124, 11604
2025-09-03 13:29:35,1167, -8884, 16780, 6700
2025-09-03 13:29:35,1168, -1432, 6024, 1616
2025-09-03 13:29:35,1169, 7264, -2276, -592
2025-09-03 13:29:35,1170, -4820, -7900, 2452
2025-09-03 13:29:35,1171, -6980, -21656, 13976
2025-09-03 13:29:35,1172, -7904, -27612, 14492
2025-09-03 13:29:35,1173, -5352, -19108, 12752
2025-09-03 13:29:36,1174, -1160, -11616, 6480
2025-09-03 13:29:36,1175, 248, -2728, -848
2025-09-03 13:29:36,1176, -1692, 8400, -4248
2025-09-03 13:29:36,1177, -10040, 14652, 2028
2025-09-03 13:29:36,1178, -29060, 25336, 12128
2025-09-03 13:29:36,1179, -14584, 19740, 7584
2025-09-03 13:29:36,1180, -11608, 16804, 1080
2025-09-03 13:29:36,1181, -2052, 2548, -140
2025-09-03 13:29:36,1182, 6720, -8376, 1360
2025-09-03 13:29:36,1183, 384, -17336, 7136
2025-09-03 13:29:37,1184, 20, -23036, 11752
2025-09-03 13:29:37,1185, -1112, -23708, 15112
2025-09-03 13:29:37,1186, 1032, -17820, 13200
2025-09-03 13:29:37,1187, 2680, -9292, 4620
2025-09-03 13:29:37,1188, 2552, -1604, -3100
2025-09-03 13:29:37,1189, -1156, 8736, -5520
2025-09-03 13:29:37,1190, -10828, 17008, 2408
2025-09-03 13:29:37,1191, -22600, 25440, 10216
2025-09-03 13:29:37,1192, -10332, 22360, 6340
2025-09-03 13:29:37,1193, -7640, 15540, -396
2025-09-03 13:29:38,1194, 1160, 4252, -772
2025-09-03 13:29:38,1195, 5656, -5212, 1056
2025-09-03 13:29:38,1196, -3460, -16004, 7464
2025-09-03 13:29:38,1197, -8064, -21436, 10744
2025-09-03 13:29:38,1198, -8860, -27004, 10776
2025-09-03 13:29:38,1199, -6520, -16976, 11640
2025-09-03 13:29:38,1200, -740, -10396, 5396
2025-09-03 13:29:38,1201, 2732, -2396, -2184
2025-09-03 13:29:38,1202, 2668, 9068, -4744
2025-09-03 13:29:39,1203, -5540, 16644, -1068
2025-09-03 13:29:39,1204, -16164, 23000, 3436
2025-09-03 13:29:39,1205, -13928, 21892, 7972
2025-09-03 13:29:39,1206, -11020, 20440, 2380
2025-09-03 13:29:39,1207, -1296, 7016, -384
2025-09-03 13:29:39,1208, 9148, -3232, 408
2025-09-03 13:29:39,1209, -104, -9280, 4908
2025-09-03 13:29:39,1210, -2068, -18176, 13644
2025-09-03 13:29:39,1211, -4244, -22768, 17024
2025-09-03 13:29:39,1212, -3008, -18076, 14052
2025-09-03 13:29:40,1213, 3492, -13796, 3456
2025-09-03 13:29:40,1214, 3464, -5284, -1436
2025-09-03 13:29:40,1215, 2236, 7912, -1872
2025-09-03 13:29:40,1216, -4612, 13540, -1120
2025-09-03 13:29:40,1217, -20216, 20600, 7452
2025-09-03 13:29:40,1218, -17888, 21100, 7556
2025-09-03 13:29:40,1219, -10296, 20084, 3752
2025-09-03 13:29:40,1220, -6904, 10476, -8
2025-09-03 13:29:40,1221, 6320, 640, -364
2025-09-03 13:29:40,1222, 4544, -5892, 1728
2025-09-03 13:29:41,1223, -3400, -12692, 8784
2025-09-03 13:29:41,1224, -11724, -22296, 15588
2025-09-03 13:29:41,1225, -11528, -21336, 10100
2025-09-03 13:29:41,1226, -8220, -16452, 11424
2025-09-03 13:29:41,1227, -2220, -12756, 4916
2025-09-03 13:29:41,1228, 1360, -3612, 1180
2025-09-03 13:29:41,1229, -1504, 9344, -2564
2025-09-03 13:29:41,1230, -3796, 20420, -3388
2025-09-03 13:29:41,1231, -11096, 20404, 5436
2025-09-03 13:29:41,1232, -13500, 21260, 6956
2025-09-03 13:29:42,1233, -12452, 19408, 6236
2025-09-03 13:29:42,1234, -12152, 17104, 1884
2025-09-03 13:29:42,1235, 2012, 3824, -1496
2025-09-03 13:29:42,1236, 10276, -4028, -592
2025-09-03 13:29:42,1237, -460, -10240, 7780
2025-09-03 13:29:42,1238, -5024, -16368, 12744
2025-09-03 13:29:42,1239, -9524, -23436, 13640
2025-09-03 13:29:42,1240, -8360, -17464, 11712
2025-09-03 13:29:42,1241, -3152, -15228, 5220
2025-09-03 13:29:42,1242, 1748, -3504, -708
2025-09-03 13:29:43,1243, -3816, 8268, -2120
2025-09-03 13:29:43,1244, -8540, 22520, -1244
2025-09-03 13:29:43,1245, -12388, 25484, 5420
2025-09-03 13:29:43,1246, -10220, 21864, 6920
2025-09-03 13:29:43,1247, -11684, 20136, 4828
2025-09-03 13:29:43,1248, -5232, 8440, 1648
2025-09-03 13:29:43,1249, 8640, -3644, -1152
2025-09-03 13:29:43,1250, 3776, -12724, 2356
2025-09-03 13:29:43,1251, 4988, -14916, 7804
2025-09-03 13:29:43,1252, 1004, -12692, 9628
2025-09-03 13:29:44,1253, -1216, -19584, 11904
2025-09-03 13:29:44,1254, -6384, -20684, 7408
2025-09-03 13:29:44,1255, -7540, -25700, 5756
2025-09-03 13:29:44,1256, -4060, -18864, 4408
2025-09-03 13:29:44,1257, -3400, -9092, 772
2025-09-03 13:29:44,1258, -1488, 948, -1240
2025-09-03 13:29:44,1259, -2608, 9088, 2000
2025-09-03 13:29:44,1260, -3264, 19760, 10152
2025-09-03 13:29:44,1261, -820, 23544, 13920
2025-09-03 13:29:44,1262, -1568, 25572, 12812
2025-09-03 13:29:45,1263, -6772, 21408, 11904
2025-09-03 13:29:45,1264, -5536, 15156, 7056
2025-09-03 13:29:45,1265, -3736, 11052, 4160
2025-09-03 13:29:45,1266, -1804, 84, 6476
2025-09-03 13:29:45,1267, -1888, -12112, 4096
2025-09-03 13:29:45,1268, 136, -19976, 3072
2025-09-03 13:29:45,1269, -4164, -24292, 8680
2025-09-03 13:29:45,1270, -6984, -24268, 14392
2025-09-03 13:29:45,1271, -1152, -17492, 10256
2025-09-03 13:29:45,1272, 3392, -8020, 6460
2025-09-03 13:29:46,1273, 7720, -1284, 3284
2025-09-03 13:29:46,1274, 9916, 1048, 2272
2025-09-03 13:29:46,1275, 10428, 4392, -64
2025-09-03 13:29:46,1276, 3720, 19216, 8208
2025-09-03 13:29:46,1277, -908, 23064, 10356
2025-09-03 13:29:46,1278, -5512, 21292, 7676
2025-09-03 13:29:46,1279, -8808, 21908, 3356
2025-09-03 13:29:46,1280, -6296, 15204, -720
2025-09-03 13:29:46,1281, -7068, -908, 1584
2025-09-03 13:29:47,1282, -13248, -17932, 3040
2025-09-03 13:29:47,1283, -6948, -32768, 6728
2025-09-03 13:29:47,1284, -8384, -23432, 9960
2025-09-03 13:29:47,1285, -2876, -17300, 11092
2025-09-03 13:29:47,1286, 1188, -11964, 8728
2025-09-03 13:29:47,1287, 5036, -7556, 5576
2025-09-03 13:29:47,1288, 6900, -2788, 3588
2025-09-03 13:29:47,1289, 4180, 6344, 116
2025-09-03 13:29:47,1290, 2688, 20748, -6332
2025-09-03 13:29:47,1291, 1684, 29992, -7996
2025-09-03 13:29:48,1292, 3264, 22896, -3400
2025-09-03 13:29:48,1293, 3556, 16752, -3920
2025-09-03 13:29:48,1294, 2624, 11320, -4012
2025-09-03 13:29:48,1295, -1268, -256, 1116
2025-09-03 13:29:48,1296, -6780, -14336, 8448
2025-09-03 13:29:48,1297, -8616, -26220, 15332
2025-09-03 13:29:48,1298, -6556, -24124, 11568
2025-09-03 13:29:48,1299, -2880, -18764, 11332
2025-09-03 13:29:48,1300, 36, -14712, 7792
2025-09-03 13:29:48,1301, 2004, -6388, 3392
2025-09-03 13:29:49,1302, -1064, 4824, 1668
2025-09-03 13:29:49,1303, -5512, 17204, -4396
2025-09-03 13:29:49,1304, -10344, 27476, -6752
2025-09-03 13:29:49,1305, -6288, 22596, -440
2025-09-03 13:29:49,1306, -5040, 21568, -2292
2025-09-03 13:29:49,1307, -3712, 15468, -3704
2025-09-03 13:29:49,1308, 136, 9276, -3800
2025-09-03 13:29:49,1309, 92, -1432, 412
2025-09-03 13:29:49,1310, 552, -17416, 11364
