Timestamp,No,x,y,z
2025-09-03 17:09:58,624, -868, -11416, -5636
2025-09-03 17:09:59,625, -9912, 396, 22460
2025-09-03 17:09:59,626, -13508, 4232, 11212
2025-09-03 17:09:59,627, -13520, 3136, 14048
2025-09-03 17:09:59,628, -13700, 3520, 17848
2025-09-03 17:09:59,629, -10504, -1560, 2036
2025-09-03 17:09:59,630, -6036, -8880, -7612
2025-09-03 17:09:59,631, -3012, -14024, -25096
2025-09-03 17:09:59,632, -5408, -11036, -18692
2025-09-03 17:09:59,633, -5444, -11172, 6344
2025-09-03 17:09:59,634, -14768, 9284, 24268
2025-09-03 17:10:00,635, -14228, 6208, 15960
2025-09-03 17:10:00,636, -10796, -4412, 4248
2025-09-03 17:10:00,637, -7344, -16432, -27932
2025-09-03 17:10:00,638, -7088, -7060, -4732
2025-09-03 17:10:00,639, -14784, 14332, 32764
2025-09-03 17:10:00,640, -10080, 452, 8672
2025-09-03 17:10:00,641, -5448, -14616, -20508
2025-09-03 17:10:00,642, -6344, -11620, -21728
2025-09-03 17:10:00,643, -12344, 3220, 31976
2025-09-03 17:10:00,644, -12972, 10304, 21804
2025-09-03 17:10:01,645, -6208, -9808, -11028
2025-09-03 17:10:01,646, -5204, -13676, -30056
2025-09-03 17:10:01,647, -8388, -6948, 19044
2025-09-03 17:10:01,648, -13520, 11716, 32764
2025-09-03 17:10:01,649, -8400, -6152, -5076
2025-09-03 17:10:01,650, -6420, -14660, -29420
2025-09-03 17:10:01,651, -9512, -6108, 12972
2025-09-03 17:10:01,652, -13932, 11140, 32764
2025-09-03 17:10:01,653, -8852, -6640, -4588
2025-09-03 17:10:01,654, -7312, -17312, -26028
2025-09-03 17:10:02,655, -7204, -7936, 6648
2025-09-03 17:10:02,656, -12668, 13148, 32764
2025-09-03 17:10:02,657, -9492, -2544, 2796
2025-09-03 17:10:02,658, -5752, -15400, -21584
2025-09-03 17:10:02,659, -6676, -11020, -15752
2025-09-03 17:10:02,660, -11584, 6520, 32764
2025-09-03 17:10:02,661, -11120, 4556, 16148
2025-09-03 17:10:02,662, -6908, -11496, -13460
2025-09-03 17:10:02,663, -7816, -11996, -21816
2025-09-03 17:10:02,664, -11876, 8, 28764
2025-09-03 17:10:03,665, -12540, 5452, 23132
2025-09-03 17:10:03,666, -8108, -10512, -9408
2025-09-03 17:10:03,667, -7188, -13456, -25756
2025-09-03 17:10:03,668, -7160, -4992, 16768
2025-09-03 17:10:03,669, -12000, 6644, 29720
2025-09-03 17:10:03,670, -9216, -7516, -3380
2025-09-03 17:10:03,671, -8340, -13772, -23364
2025-09-03 17:10:03,672, -8100, -8252, 1484
2025-09-03 17:10:03,673, -12504, 9008, 32764
2025-09-03 17:10:03,674, -10176, -4724, 1368
2025-09-03 17:10:04,675, -8932, -15116, -22252
2025-09-03 17:10:04,676, -9516, -7184, 4032
2025-09-03 17:10:04,677, -13112, 7092, 29748
2025-09-03 17:10:04,678, -10528, -4692, 2192
2025-09-03 17:10:04,679, -8976, -14552, -21096
2025-09-03 17:10:04,680, -8824, -8616, -1984
2025-09-03 17:10:04,681, -13660, 5104, 27520
2025-09-03 17:10:04,682, -10880, -460, 14652
2025-09-03 17:10:04,683, -7756, -7432, 2368
2025-09-03 17:10:05,684, -4056, -12132, -7272
2025-09-03 17:10:05,685, -3680, -13708, -13536
2025-09-03 17:10:05,686, -732, -14868, -19268
2025-09-03 17:10:05,687, -288, -11288, -20016
2025-09-03 17:10:05,688, -352, -11512, -13632
2025-09-03 17:10:05,689, -1932, -12564, 14264
2025-09-03 17:10:05,690, -11976, 5748, 23088
2025-09-03 17:10:05,691, -13192, 2340, 18056
2025-09-03 17:10:05,692, -10056, 332, 22436
2025-09-03 17:10:05,693, -6216, -7964, 156
2025-09-03 17:10:06,694, -5972, -9968, -8200
2025-09-03 17:10:06,695, -5788, -12136, -11848
2025-09-03 17:10:06,696, -6136, -16000, -16192
2025-09-03 17:10:06,697, -6084, -15120, -14300
2025-09-03 17:10:06,698, -4872, -14556, -8676
2025-09-03 17:10:06,699, -4512, -13020, -1724
2025-09-03 17:10:06,700, -6680, -4100, 17728
2025-09-03 17:10:06,701, -11268, 4388, 24416
2025-09-03 17:10:06,702, -12608, 5492, 15416
2025-09-03 17:10:06,703, -11196, 1188, 15528
2025-09-03 17:10:07,704, -11200, -3160, 10616
2025-09-03 17:10:07,705, -9020, -1140, 7652
2025-09-03 17:10:07,706, -3244, -9692, -9496
2025-09-03 17:10:07,707, -340, -18116, -17976
2025-09-03 17:10:07,708, 1404, -18860, -23220
2025-09-03 17:10:07,709, -108, -13296, -13748
2025-09-03 17:10:07,710, -848, -11804, 3948
2025-09-03 17:10:07,711, -9532, 5240, 28932
2025-09-03 17:10:07,712, -12424, 13888, 25032
2025-09-03 17:10:07,713, -9796, 3560, 18896
2025-09-03 17:10:08,714, -5664, -6752, -2276
2025-09-03 17:10:08,715, 788, -17136, -20684
2025-09-03 17:10:08,716, -372, -14176, -31400
2025-09-03 17:10:08,717, 1088, -14484, 5692
2025-09-03 17:10:08,718, -14356, 13452, 32764
2025-09-03 17:10:08,719, -9912, 4668, 10908
2025-09-03 17:10:08,720, -6068, -11048, -11888
2025-09-03 17:10:08,721, -5620, -20076, -28664
2025-09-03 17:10:08,722, -3808, -8488, 17356
2025-09-03 17:10:08,723, -12664, 13956, 32764
2025-09-03 17:10:09,724, -6760, -2652, -136
2025-09-03 17:10:09,725, -4128, -20324, -32768
2025-09-03 17:10:09,726, -4680, -11008, 2148
2025-09-03 17:10:09,727, -13760, 18108, 32764
2025-09-03 17:10:09,728, -7120, -100, 1896
2025-09-03 17:10:09,729, -2892, -21592, -32124
2025-09-03 17:10:09,730, -3720, -12264, -3476
2025-09-03 17:10:09,731, -13436, 15588, 32764
2025-09-03 17:10:09,732, -8436, -1564, 5124
2025-09-03 17:10:09,733, -5152, -17132, -21260
2025-09-03 17:10:10,734, -5632, -14952, -17964
2025-09-03 17:10:10,735, -11348, 7412, 32764
2025-09-03 17:10:10,736, -10768, 8260, 18236
2025-09-03 17:10:10,737, -6692, -7908, -7132
2025-09-03 17:10:10,738, -4948, -18152, -27796
2025-09-03 17:10:10,739, -7400, -11656, 1172
2025-09-03 17:10:10,740, -16420, 10432, 32764
2025-09-03 17:10:10,741, -10460, -388, 2304
2025-09-03 17:10:10,742, -4132, -13744, -18196
2025-09-03 17:10:10,743, -3848, -12504, -24944
2025-09-03 17:10:11,744, -10628, 1036, 32764
2025-09-03 17:10:11,745, -13304, 12728, 25320
2025-09-03 17:10:11,746, -5360, -8916, -12756
2025-09-03 17:10:11,747, -4548, -14296, -29796
2025-09-03 17:10:11,748, -8640, -5380, 16264
2025-09-03 17:10:11,749, -14956, 16464, 32764
2025-09-03 17:10:11,750, -8116, -1932, -2300
2025-09-03 17:10:11,751, -4332, -20096, -25840
2025-09-03 17:10:11,752, -4140, -9864, -16300
2025-09-03 17:10:11,753, -13600, 17176, 32764
2025-09-03 17:10:12,754, -9880, 5860, 9128
2025-09-03 17:10:12,755, -4264, -14396, -22764
2025-09-03 17:10:12,756, -4172, -12340, -22588
2025-09-03 17:10:12,757, -9916, 6156, 32764
2025-09-03 17:10:12,758, -11520, 11528, 22912
2025-09-03 17:10:12,759, -7200, -10876, -11144
2025-09-03 17:10:12,760, -7060, -15956, -22116
2025-09-03 17:10:12,761, -8412, -5224, -2272
2025-09-03 17:10:12,762, -15664, 16316, 32764
2025-09-03 17:10:13,763, -10320, -4508, 2704
2025-09-03 17:10:13,764, -5504, -17664, -24208
2025-09-03 17:10:13,765, -5760, -7736, -10280
2025-09-03 17:10:13,766, -14732, 17208, 32764
2025-09-03 17:10:13,767, -10808, 3900, 9724
2025-09-03 17:10:13,768, -5244, -12472, -13544
2025-09-03 17:10:13,769, -5816, -17652, -26240
2025-09-03 17:10:13,770, -5776, -780, 26952
2025-09-03 17:10:13,771, -13132, 17804, 29708
2025-09-03 17:10:13,772, -8032, -4992, -7784
2025-09-03 17:10:14,773, -7264, -20224, -24416
2025-09-03 17:10:14,774, -6348, -4628, 13704
2025-09-03 17:10:14,775, -13056, 18300, 32764
2025-09-03 17:10:14,776, -7696, -4660, -3616
2025-09-03 17:10:14,777, -6992, -19876, -23004
2025-09-03 17:10:14,778, -7944, -6548, -3084
2025-09-03 17:10:14,779, -15364, 23704, 32764
2025-09-03 17:10:14,780, -9164, -152, 48
2025-09-03 17:10:14,781, -4744, -23256, -21560
2025-09-03 17:10:14,782, -3676, -13376, -14884
2025-09-03 17:10:15,783, -12520, 21516, 32764
2025-09-03 17:10:15,784, -10120, 4076, 8260
2025-09-03 17:10:15,785, -7576, -16524, -16168
2025-09-03 17:10:15,786, -7076, -14044, -18320
2025-09-03 17:10:15,787, -12928, 21972, 32764
2025-09-03 17:10:15,788, -9508, 8460, 11616
2025-09-03 17:10:15,789, -3936, -15368, -12000
2025-09-03 17:10:15,790, -5356, -17868, -27860
2025-09-03 17:10:15,791, -7972, 2268, 25960
2025-09-03 17:10:15,792, -13892, 17036, 25424
2025-09-03 17:10:16,793, -8444, -7772, -8580
2025-09-03 17:10:16,794, -6228, -18896, -25716
2025-09-03 17:10:16,795, -6536, -5692, 8660
2025-09-03 17:10:16,796, -14484, 20936, 32764
2025-09-03 17:10:16,797, -9968, -1240, 312
2025-09-03 17:10:16,798, -9332, -13112, -10704
2025-09-03 17:10:16,799, -8112, -17224, -22988
2025-09-03 17:10:16,800, -5556, -5256, 11044
2025-09-03 17:10:16,801, -13364, 21632, 32764
2025-09-03 17:10:16,802, -8944, 4316, 13260
2025-09-03 17:10:17,803, -4388, -10316, 272
2025-09-03 17:10:17,804, 2008, -25308, -16748
2025-09-03 17:10:17,805, -2348, -15568, -28096
2025-09-03 17:10:17,806, -1068, -14028, -7344
2025-09-03 17:10:17,807, -5384, 32, 24756
2025-09-03 17:10:17,808, -12424, 11636, 25124
2025-09-03 17:10:17,809, -11144, 10420, 21392
2025-09-03 17:10:17,810, -7880, -548, 12856
2025-09-03 17:10:17,811, -4840, -9792, -268
2025-09-03 17:10:17,812, 584, -18244, -9352
2025-09-03 17:10:18,813, 1760, -23540, -27024
2025-09-03 17:10:18,814, 196, -16200, -16812
2025-09-03 17:10:18,815, -448, -13784, 2348
2025-09-03 17:10:18,816, -10396, 1044, 21264
2025-09-03 17:10:18,817, -12836, 9556, 23748
2025-09-03 17:10:18,818, -12176, 7876, 20436
2025-09-03 17:10:18,819, -8392, 1136, 13420
2025-09-03 17:10:18,820, -5980, -8844, -2420
2025-09-03 17:10:18,821, -2192, -15332, -8780
2025-09-03 17:10:19,822, 1140, -20828, -18724
2025-09-03 17:10:19,823, 532, -15752, -22180
2025-09-03 17:10:19,824, -336, -13928, -13388
2025-09-03 17:10:19,825, 148, -13192, 8904
2025-09-03 17:10:19,826, -10500, 8292, 28048
2025-09-03 17:10:19,827, -12684, 9584, 26020
2025-09-03 17:10:19,828, -9848, 1248, 17808
2025-09-03 17:10:19,829, -6044, -6732, 912
2025-09-03 17:10:19,830, -2104, -13680, -7376
2025-09-03 17:10:19,831, 1272, -20172, -19180
2025-09-03 17:10:20,832, 436, -17520, -23740
2025-09-03 17:10:20,833, -1080, -13068, -11600
2025-09-03 17:10:20,834, 788, -10144, 13324
2025-09-03 17:10:20,835, -10412, 12220, 32340
2025-09-03 17:10:20,836, -11260, 8048, 23528
2025-09-03 17:10:20,837, -7828, -2656, 11948
2025-09-03 17:10:20,838, -2728, -11016, -3272
2025-09-03 17:10:20,839, -2312, -16068, -12032
2025-09-03 17:10:20,840, -2624, -16156, -15860
2025-09-03 17:10:20,841, 500, -15236, -16652
2025-09-03 17:10:21,842, -476, -13012, -17308
2025-09-03 17:10:21,843, -2168, -12160, -10144
2025-09-03 17:10:21,844, -3024, -10300, 12288
2025-09-03 17:10:21,845, -10500, 5196, 21308
2025-09-03 17:10:21,846, -11716, 4688, 21456
2025-09-03 17:10:21,847, -10376, 2004, 24172
2025-09-03 17:10:21,848, -5976, -700, 7352
2025-09-03 17:10:21,849, -1072, -6576, -7416
2025-09-03 17:10:21,850, 2736, -14552, -16960
2025-09-03 17:10:21,851, 3068, -19568, -25064
2025-09-03 17:10:22,852, 368, -15404, -17284
2025-09-03 17:10:22,853, -244, -12784, -8792
2025-09-03 17:10:22,854, -4016, -7004, 14352
2025-09-03 17:10:22,855, -10728, 4764, 22728
2025-09-03 17:10:22,856, -11932, 4580, 22356
2025-09-03 17:10:22,857, -10000, 288, 20264
2025-09-03 17:10:22,858, -3944, -2672, 4456
2025-09-03 17:10:22,859, 3948, -12668, -9288
2025-09-03 17:10:22,860, 4648, -20324, -24160
2025-09-03 17:10:22,861, 2608, -16604, -20912
2025-09-03 17:10:23,862, 432, -14932, -14556
2025-09-03 17:10:23,863, -1272, -10844, -6220
2025-09-03 17:10:23,864, 156, -1320, 20952
2025-09-03 17:10:23,865, -9348, 12608, 30896
2025-09-03 17:10:23,866, -10512, 5496, 20544
2025-09-03 17:10:23,867, -7756, 936, 15644
2025-09-03 17:10:23,868, -3528, -2836, -2004
2025-09-03 17:10:23,869, 1912, -11548, -13316
2025-09-03 17:10:23,870, 4352, -17236, -23704
2025-09-03 17:10:23,871, 4044, -15724, -23288
2025-09-03 17:10:24,872, 680, -10460, -13776
2025-09-03 17:10:24,873, -1572, -7300, -2752
2025-09-03 17:10:24,874, -8496, -1864, 21392
2025-09-03 17:10:24,875, -13140, 5140, 24700
2025-09-03 17:10:24,876, -12052, 3044, 18328
2025-09-03 17:10:24,877, -10556, 1476, 19952
2025-09-03 17:10:24,878, -4796, -2596, 3428
2025-09-03 17:10:24,879, 3900, -11768, -8564
2025-09-03 17:10:24,880, 6264, -18876, -25460
2025-09-03 17:10:24,881, 6300, -15560, -23532
2025-09-03 17:10:25,882, 1464, -11608, -13568
2025-09-03 17:10:25,883, 1892, -12592, 1472
2025-09-03 17:10:25,884, -5832, 6232, 26580
2025-09-03 17:10:25,885, -9836, 12432, 21676
2025-09-03 17:10:25,886, -9820, 8600, 23192
2025-09-03 17:10:25,887, -6704, 2060, 13756
2025-09-03 17:10:25,888, -1748, -4564, -7224
2025-09-03 17:10:25,889, 280, -12300, -14116
2025-09-03 17:10:25,890, 1780, -16040, -21776
2025-09-03 17:10:25,891, 3036, -16076, -20528
2025-09-03 17:10:26,892, 520, -14536, -16116
2025-09-03 17:10:26,893, 5104, -12796, 924
2025-09-03 17:10:26,894, -6752, 10036, 28672
2025-09-03 17:10:26,895, -10120, 5804, 19856
2025-09-03 17:10:26,896, -9944, 6240, 22068
2025-09-03 17:10:26,897, -8144, 1212, 18184
2025-09-03 17:10:26,898, -4928, -4348, -2344
2025-09-03 17:10:26,899, -1420, -10048, -9508
2025-09-03 17:10:26,900, 696, -15688, -19132
2025-09-03 17:10:27,901, 2140, -17172, -22888
2025-09-03 17:10:27,902, 156, -14132, -16124
2025-09-03 17:10:27,903, 1456, -12388, -4476
2025-09-03 17:10:27,904, -3904, 2384, 28052
2025-09-03 17:10:27,905, -10268, 9196, 24164
2025-09-03 17:10:27,906, -10584, 5028, 20628
2025-09-03 17:10:27,907, -8468, 148, 16284
2025-09-03 17:10:27,908, -3484, -3688, -1004
2025-09-03 17:10:27,909, 2640, -13008, -10716
2025-09-03 17:10:27,910, 5004, -19016, -25648
2025-09-03 17:10:28,911, 3204, -15212, -23088
2025-09-03 17:10:28,912, 180, -14560, -11956
2025-09-03 17:10:28,913, 1376, -12600, 5728
2025-09-03 17:10:28,914, -6332, 6796, 21336
2025-09-03 17:10:28,915, -8952, 10544, 25600
2025-09-03 17:10:28,916, -9360, 5828, 23844
2025-09-03 17:10:28,917, -7852, -144, 15508
2025-09-03 17:10:28,918, -4600, -5220, -3056
2025-09-03 17:10:28,919, -3028, -11328, -7812
2025-09-03 17:10:28,920, -388, -17196, -14468
2025-09-03 17:10:29,921, 508, -18032, -20928
2025-09-03 17:10:29,922, -596, -16096, -17220
2025-09-03 17:10:29,923, -112, -14336, -8944
2025-09-03 17:10:29,924, -696, -8676, 11464
2025-09-03 17:10:29,925, -8256, 8956, 21852
2025-09-03 17:10:29,926, -9516, 8556, 21644
2025-09-03 17:10:29,927, -9524, 5996, 24396
2025-09-03 17:10:29,928, -7760, 2496, 16232
2025-09-03 17:10:29,929, -5016, -4252, -1360
2025-09-03 17:10:29,930, -220, -14380, -8180
2025-09-03 17:10:30,931, 3628, -22392, -20848
2025-09-03 17:10:30,932, 2064, -17004, -24252
2025-09-03 17:10:30,933, 1024, -14620, -11208
2025-09-03 17:10:30,934, 1992, -10920, 14776
2025-09-03 17:10:30,935, -8560, 9096, 26608
2025-09-03 17:10:30,936, -9164, 10472, 24504
2025-09-03 17:10:30,937, -8736, 3484, 21644
2025-09-03 17:10:30,938, -6908, -712, 10712
2025-09-03 17:10:30,939, 4896, -10148, -4920
2025-09-03 17:10:30,940, 5136, -17116, -22680
2025-09-03 17:10:31,941, 3596, -16220, -25276
2025-09-03 17:10:31,942, 1248, -14072, -17016
2025-09-03 17:10:31,943, 1048, -12656, -10544
2025-09-03 17:10:31,944, 540, -7652, 4448
2025-09-03 17:10:31,945, -8184, 4516, 25472
2025-09-03 17:10:31,946, -10104, 7924, 30824
2025-09-03 17:10:31,947, -9456, 4740, 23236
2025-09-03 17:10:31,948, -7832, -3228, 9068
2025-09-03 17:10:31,949, -5092, -6464, -4456
2025-09-03 17:10:31,950, -4804, -10456, -11440
2025-09-03 17:10:32,951, -5624, -12952, -16648
2025-09-03 17:10:32,952, -6516, -9520, -17940
2025-09-03 17:10:32,953, -5768, -8996, -18876
2025-09-03 17:10:32,954, -5816, -11172, -11236
2025-09-03 17:10:32,955, -6032, -8892, -1080
2025-09-03 17:10:32,956, -4164, 2316, 18784
2025-09-03 17:10:32,957, -8408, 14980, 31864
2025-09-03 17:10:32,958, -9220, 7644, 23696
2025-09-03 17:10:32,959, -8272, 1656, 14536
2025-09-03 17:10:32,960, -7340, -700, 1556
2025-09-03 17:10:33,961, -5636, -1316, -7840
2025-09-03 17:10:33,962, -3420, -7884, -14568
2025-09-03 17:10:33,963, -2316, -11348, -24724
2025-09-03 17:10:33,964, -3524, -8904, -23836
2025-09-03 17:10:33,965, -3232, -10100, -15756
2025-09-03 17:10:33,966, -3916, -8136, -2444
2025-09-03 17:10:33,967, -7584, 3840, 18264
2025-09-03 17:10:33,968, -10292, 9264, 22952
2025-09-03 17:10:33,969, -11104, 5048, 20244
2025-09-03 17:10:33,970, -10004, 2704, 23748
2025-09-03 17:10:34,971, -4620, -920, 3256
2025-09-03 17:10:34,972, 1408, -4092, -10564
2025-09-03 17:10:34,973, 1660, -12460, -20624
2025-09-03 17:10:34,974, 80, -16868, -22588
2025-09-03 17:10:34,975, -3780, -14584, -16048
2025-09-03 17:10:34,976, -4172, -13348, -10088
2025-09-03 17:10:34,977, -5600, -8104, -6980
2025-09-03 17:10:34,978, -4112, -4948, 2252
2025-09-03 17:10:34,979, -8128, 6852, 20496
2025-09-03 17:10:35,980, -11680, 9228, 22200
2025-09-03 17:10:35,981, -12488, 2464, 19820
2025-09-03 17:10:35,982, -10512, -1212, 8704
2025-09-03 17:10:35,983, -7200, -3068, -4320
2025-09-03 17:10:35,984, -4220, -8136, -10260
2025-09-03 17:10:35,985, -1256, -13832, -16996
2025-09-03 17:10:35,986, -1612, -13652, -21440
2025-09-03 17:10:35,987, -3924, -11668, -17340
2025-09-03 17:10:35,988, -3168, -12692, -9196
2025-09-03 17:10:35,989, -3680, -5424, 11508
2025-09-03 17:10:36,990, -10972, 10844, 32764
2025-09-03 17:10:36,991, -12512, 1444, 10084
2025-09-03 17:10:36,992, -12612, 404, 23412
2025-09-03 17:10:36,993, -9492, -1392, 13060
2025-09-03 17:10:36,994, -5096, -2024, 1092
2025-09-03 17:10:36,995, 2900, -10016, -10376
2025-09-03 17:10:36,996, 7476, -19076, -27040
2025-09-03 17:10:36,997, 2980, -10512, -26468
2025-09-03 17:10:36,998, 384, -10144, -16264
2025-09-03 17:10:36,999, -948, -11516, -7280
2025-09-03 17:10:37,1000, 728, -6608, 9960
2025-09-03 17:10:37,1001, -6896, 14204, 31412
2025-09-03 17:10:37,1002, -9676, 7288, 18460
2025-09-03 17:10:37,1003, -9808, 1564, 20648
2025-09-03 17:10:37,1004, -9092, 104, 12572
2025-09-03 17:10:37,1005, -4964, -44, -372
2025-09-03 17:10:37,1006, 1948, -4304, -12592
2025-09-03 17:10:37,1007, 5796, -11728, -26636
2025-09-03 17:10:37,1008, 7192, -11680, -31352
2025-09-03 17:10:37,1009, 3808, -6844, -19752
2025-09-03 17:10:38,1010, 3424, -11228, -8436
2025-09-03 17:10:38,1011, -236, -3716, 18700
2025-09-03 17:10:38,1012, -7340, 10132, 31004
2025-09-03 17:10:38,1013, -9464, 8640, 25496
2025-09-03 17:10:38,1014, -8096, 1820, 18456
2025-09-03 17:10:38,1015, -2396, -444, 1316
2025-09-03 17:10:38,1016, 3420, -4104, -9944
2025-09-03 17:10:38,1017, 5800, -13476, -24500
2025-09-03 17:10:38,1018, 4216, -11764, -30624
2025-09-03 17:10:38,1019, 1904, -9216, -22304
2025-09-03 17:10:39,1020, 1488, -8384, -14552
2025-09-03 17:10:39,1021, 676, -6784, -3304
2025-09-03 17:10:39,1022, -4792, 2724, 19452
2025-09-03 17:10:39,1023, -6564, 11032, 30672
2025-09-03 17:10:39,1024, -9512, 9644, 25944
2025-09-03 17:10:39,1025, -9560, 2324, 18904
2025-09-03 17:10:39,1026, -6700, -1316, 6580
2025-09-03 17:10:39,1027, -1048, -1064, -5200
2025-09-03 17:10:39,1028, 2128, -7136, -17416
2025-09-03 17:10:39,1029, 3292, -14284, -32328
2025-09-03 17:10:40,1030, 3288, -9276, -23448
2025-09-03 17:10:40,1031, 2120, -6628, -16976
2025-09-03 17:10:40,1032, 1248, -5980, -8220
2025-09-03 17:10:40,1033, -2928, -980, 10644
2025-09-03 17:10:40,1034, -9988, 10328, 32764
2025-09-03 17:10:40,1035, -10948, 11648, 32256
2025-09-03 17:10:40,1036, -7848, 1416, 16280
2025-09-03 17:10:40,1037, -2652, -2360, 1124
2025-09-03 17:10:40,1038, 1696, -3996, -7012
2025-09-03 17:10:40,1039, 4896, -9620, -16644
2025-09-03 17:10:41,1040, 11096, -18924, -32768
2025-09-03 17:10:41,1041, 6740, -11204, -25248
2025-09-03 17:10:41,1042, 2664, -7092, -12824
2025-09-03 17:10:41,1043, -1820, -5508, 6856
2025-09-03 17:10:41,1044, -4000, -1792, 10912
2025-09-03 17:10:41,1045, -9212, 12940, 32764
2025-09-03 17:10:41,1046, -10860, 7796, 21504
2025-09-03 17:10:41,1047, -10804, -1556, 9184
2025-09-03 17:10:41,1048, -8892, -7988, -1932
2025-09-03 17:10:41,1049, -5956, -9136, -8252
2025-09-03 17:10:42,1050, -960, -13420, -15060
2025-09-03 17:10:42,1051, 1588, -17320, -29244
2025-09-03 17:10:42,1052, 3448, -15072, -19912
2025-09-03 17:10:42,1053, 5884, -16080, 832
2025-09-03 17:10:42,1054, -5896, 5432, 31132
2025-09-03 17:10:42,1055, -8580, 7560, 29580
2025-09-03 17:10:42,1056, -8772, 4280, 25960
2025-09-03 17:10:42,1057, -6704, -1460, 12764
2025-09-03 17:10:42,1058, -1380, -9516, -6640
2025-09-03 17:10:42,1059, 792, -17372, -21460
2025-09-03 17:10:43,1060, -1612, -17048, -26600
2025-09-03 17:10:43,1061, -1348, -14700, -12672
2025-09-03 17:10:43,1062, 256, -9200, 18932
2025-09-03 17:10:43,1063, -8264, 12468, 32764
2025-09-03 17:10:43,1064, -8616, 5756, 22496
2025-09-03 17:10:43,1065, -9016, -3532, 13192
2025-09-03 17:10:43,1066, -6864, -9984, -148
2025-09-03 17:10:43,1067, -5192, -10972, -10664
2025-09-03 17:10:43,1068, -6360, -16116, -25704
2025-09-03 17:10:43,1069, -5364, -14208, -17476
2025-09-03 17:10:44,1070, -2184, -14352, -5636
2025-09-03 17:10:44,1071, -796, -1748, 30192
2025-09-03 17:10:44,1072, -11148, 12412, 32516
2025-09-03 17:10:44,1073, -9088, 340, 17548
2025-09-03 17:10:44,1074, -5328, -6920, -2788
2025-09-03 17:10:44,1075, -5428, -8588, -9556
2025-09-03 17:10:44,1076, -3224, -11756, -15108
2025-09-03 17:10:44,1077, 1956, -19220, -28980
2025-09-03 17:10:44,1078, 3756, -14392, -15644
2025-09-03 17:10:44,1079, 3120, -7944, 28844
2025-09-03 17:10:45,1080, -11532, 10976, 32764
2025-09-03 17:10:45,1081, -8612, 2660, 20392
2025-09-03 17:10:45,1082, -4916, -6320, 4652
2025-09-03 17:10:45,1083, 3256, -18664, -5624
2025-09-03 17:10:45,1084, 6524, -22156, -28536
2025-09-03 17:10:45,1085, 3520, -13552, -24440
2025-09-03 17:10:45,1086, 3352, -15532, -13036
2025-09-03 17:10:45,1087, 3948, -4320, 32764
2025-09-03 17:10:45,1088, -10288, 14868, 29888
2025-09-03 17:10:45,1089, -10052, 3368, 19580
2025-09-03 17:10:46,1090, -5844, -2676, 13476
2025-09-03 17:10:46,1091, 2828, -12616, -8440
2025-09-03 17:10:46,1092, 7788, -21272, -23676
2025-09-03 17:10:46,1093, 4800, -16240, -31136
2025-09-03 17:10:46,1094, 5144, -15724, -15168
2025-09-03 17:10:46,1095, 5472, -8076, 22092
2025-09-03 17:10:46,1096, -8316, 18332, 32764
2025-09-03 17:10:46,1097, -8612, 9716, 22028
2025-09-03 17:10:46,1098, -7088, 792, 16256
2025-09-03 17:10:47,1099, 2200, -7156, -2608
2025-09-03 17:10:47,1100, 8924, -24476, -18380
2025-09-03 17:10:47,1101, 6428, -19976, -29912
2025-09-03 17:10:47,1102, 2480, -14084, -17252
2025-09-03 17:10:47,1103, 7440, -16932, -448
2025-09-03 17:10:47,1104, -3680, 7376, 32764
2025-09-03 17:10:47,1105, -9208, 9200, 29992
2025-09-03 17:10:47,1106, -7892, 2224, 22544
2025-09-03 17:10:47,1107, -4720, -4372, 9500
2025-09-03 17:10:47,1108, 2564, -12912, -6664
2025-09-03 17:10:48,1109, 5592, -19364, -19056
2025-09-03 17:10:48,1110, 4712, -16524, -28416
2025-09-03 17:10:48,1111, 2396, -13284, -20188
2025-09-03 17:10:48,1112, 6104, -16424, -7912
2025-09-03 17:10:48,1113, 1016, -6224, 26880
2025-09-03 17:10:48,1114, -8972, 5604, 32764
2025-09-03 17:10:48,1115, -10528, 1444, 21488
2025-09-03 17:10:48,1116, -7936, 2268, 27552
2025-09-03 17:10:48,1117, -2952, -4772, 7580
2025-09-03 17:10:48,1118, 2616, -8220, -7324
2025-09-03 17:10:49,1119, 4668, -19536, -20632
2025-09-03 17:10:49,1120, 1876, -13368, -29528
2025-09-03 17:10:49,1121, -920, -11680, -19512
2025-09-03 17:10:49,1122, 1084, -14608, -10180
2025-09-03 17:10:49,1123, 3616, -8804, 10348
2025-09-03 17:10:49,1124, -5352, 9012, 31108
2025-09-03 17:10:49,1125, -8056, 5876, 27560
2025-09-03 17:10:49,1126, -8500, 1428, 23728
2025-09-03 17:10:49,1127, -7416, -6524, 9440
2025-09-03 17:10:49,1128, -5436, -7252, -4368
2025-09-03 17:10:50,1129, -3872, -10344, -14992
2025-09-03 17:10:50,1130, -5444, -10628, -21748
2025-09-03 17:10:50,1131, -7020, -7044, -19248
2025-09-03 17:10:50,1132, -7140, -8940, -13632
2025-09-03 17:10:50,1133, -6684, -11492, -1724
2025-09-03 17:10:50,1134, -7580, -3584, 15340
2025-09-03 17:10:50,1135, -11408, 7828, 20332
2025-09-03 17:10:50,1136, -10988, 7056, 24428
2025-09-03 17:10:50,1137, -8968, 4032, 18896
2025-09-03 17:10:50,1138, -6804, -2048, 1936
